id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,D&B_Score
1218,0,0,0,0,0,1,70.0,0,0,0,1,1,0,Utilities,IL,4,2022-06-16,2023-06-19,368,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,92.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,122.66666666666667,0,0,0,0,0,0,0,0,1,0,HIGH
1717,1,0,0,0,0,1,20.0,0,0,0,0,1,0,Utilities,MN,2,2022-05-30,2022-06-24,25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0,0,0,0,0,0,0,0,0,1,0,HIGH
1733,0,0,0,0,0,1,1129.0,0,0,0,1,1,0,Utilities,MN,1,2023-09-27,2023-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
1779,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Utilities,MO,7,2021-08-06,2024-01-08,885,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,126.42857142857143,1,0,0,1,0,0,0,0,1,0,0,0,1,0,147.5,0,0,0,0,0,0,0,0,1,0,HIGH
1941,1,0,0,0,0,1,4.0,0,0,1,0,1,0,Utilities,NJ,11,2021-06-09,2023-04-07,667,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,60.63636363636363,1,0,0,0,0,0,0,0,0,1,0,0,1,0,66.7,0,0,0,0,0,0,0,0,1,0,HIGH
2029,0,0,0,0,1,1,500.0,1,0,0,0,0,1,Utilities,NS,11,2023-03-26,2023-11-16,235,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,21.363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23.5,0,0,0,0,0,0,0,0,1,0,HIGH
2253,1,0,0,0,0,1,6.0,0,0,0,0,1,0,Utilities,OK,1,2023-10-18,2023-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
2690,1,0,0,0,0,0,8.0,0,0,0,0,1,0,Utilities,TX,1,2021-11-01,2021-11-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
2700,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Utilities,TX,1,2023-01-04,2023-01-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
331,1,0,0,0,0,0,11.0,0,0,0,0,0,1,Unknown,AB,1,2023-10-24,2023-10-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
358,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,AL,1,2021-11-26,2021-11-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
361,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Unknown,AL,35,2021-04-25,2023-09-20,878,0.9714285714285714,0.9428571428571428,0.8571428571428571,0.8,0.8285714285714286,0.0,0.8285714285714286,0.8285714285714286,18.0,25.085714285714285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.823529411764707,0,0,0,0,0,0,0,0,1,0,HIGH
363,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Unknown,AL,1,2021-12-30,2021-12-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
384,1,0,0,0,0,0,1.0,0,0,0,0,1,0,Unknown,AL,845,2021-04-08,2024-03-05,1062,0.9988165680473373,0.9976331360946745,0.9940828402366864,0.991715976331361,0.9928994082840237,0.0,0.9928994082840237,0.9928994082840237,423.0,1.2568047337278105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2582938388625593,0,0,0,0,0,0,0,0,1,0,HIGH
386,1,0,0,0,0,0,1.0,0,0,0,0,1,0,Unknown,AL,419,2021-04-08,2024-01-24,1021,0.9976133651551312,0.9952267303102625,0.9880668257756563,0.9832935560859188,0.9856801909307876,0.0,0.9856801909307876,0.9856801909307876,210.0,2.4367541766109784,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2.4425837320574164,0,0,0,0,0,0,0,0,1,0,HIGH
411,1,0,0,0,0,0,24.0,0,0,0,0,1,0,Unknown,AR,3,2023-10-05,2024-01-18,105,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,52.5,0,0,0,0,0,0,0,0,1,0,HIGH
421,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Unknown,AZ,1,2021-09-04,2021-09-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
432,1,0,0,0,0,1,4.0,0,0,0,0,1,0,Unknown,AZ,1,2023-10-27,2023-10-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
433,1,0,0,0,0,0,4.0,0,0,0,0,1,0,Unknown,AZ,29,2021-04-14,2023-11-09,939,0.9655172413793104,0.9310344827586207,0.8275862068965517,0.7586206896551724,0.7931034482758621,0.0,0.7931034482758621,0.7931034482758621,15.0,32.37931034482759,1,0,0,0,0,0,0,0,0,1,0,0,1,1,33.535714285714285,0,0,0,0,0,0,0,0,1,0,HIGH
436,0,0,0,0,0,1,5.0,0,0,0,0,1,0,Unknown,AZ,2,2021-07-23,2022-04-19,270,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,135.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,270.0,0,0,0,0,0,0,0,0,1,0,HIGH
441,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Unknown,AZ,290,2021-04-10,2023-08-21,863,0.996551724137931,0.993103448275862,0.9827586206896551,0.9758620689655172,0.9793103448275862,0.0,0.9793103448275862,0.9793103448275862,145.5,2.975862068965517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.986159169550173,0,0,0,0,0,0,0,0,1,0,HIGH
512,1,0,0,0,0,0,2.0,0,0,0,0,0,1,Unknown,BC,1,2021-10-04,2021-10-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
519,1,0,0,0,0,0,2.0,0,0,0,0,0,1,Unknown,BC,1,2022-01-18,2022-01-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
525,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,1,2022-10-07,2022-10-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
531,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,150,2021-11-11,2024-03-06,846,0.9933333333333333,0.9866666666666667,0.9666666666666667,0.9533333333333334,0.96,0.0,0.96,0.96,75.5,5.64,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.677852348993288,0,0,0,0,0,0,0,0,0,1,HIGH
533,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,2,2022-10-17,2022-10-20,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,1,0,HIGH
536,1,0,0,0,0,0,70.0,0,0,0,0,0,1,Unknown,BC,1,2021-12-01,2021-12-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
538,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,1,2022-10-13,2022-10-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
539,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,256,2021-04-08,2023-04-29,751,0.99609375,0.9921875,0.98046875,0.97265625,0.9765625,0.0,0.9765625,0.9765625,128.5,2.93359375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9450980392156865,0,0,0,0,0,0,0,0,1,0,HIGH
541,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,1,2022-05-07,2022-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
543,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,1,2023-01-27,2023-01-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
544,1,0,0,0,0,0,4.0,0,0,0,0,0,1,Unknown,BC,2,2022-09-06,2023-03-06,181,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,90.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,181.0,0,0,0,0,0,0,0,0,1,0,HIGH
550,1,0,0,0,0,0,5.0,0,0,0,0,0,1,Unknown,BC,1,2022-04-12,2022-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
572,1,0,0,0,0,0,1.0,0,0,0,0,0,1,Unknown,BC,1,2021-05-20,2021-05-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
575,1,0,0,0,0,0,1.0,0,0,0,0,0,1,Unknown,BC,1,2021-07-07,2021-07-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
583,1,0,0,0,0,0,70.0,0,0,0,1,1,0,Unknown,CA,1,2023-05-03,2023-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,MEDIUM
587,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Unknown,CA,35,2021-05-23,2023-06-26,764,0.9714285714285714,0.9428571428571428,0.8571428571428571,0.8,0.8285714285714286,0.0,0.8285714285714286,0.8285714285714286,18.0,21.82857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22.470588235294116,0,0,0,0,0,0,0,0,1,0,HIGH
590,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Unknown,CA,2,2021-08-12,2021-09-20,39,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,19.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39.0,0,0,0,0,0,0,0,0,1,0,HIGH
591,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Unknown,CA,1,2022-02-17,2022-02-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
596,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Unknown,CA,1,2023-09-27,2023-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
597,1,0,0,0,0,1,2.0,0,0,0,0,1,0,Unknown,CA,1,2021-04-14,2021-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
611,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,2,2023-07-11,2023-08-09,29,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.0,0,0,0,0,0,0,1,0,0,0,HIGH
612,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,1,2023-01-05,2023-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
616,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,19,2021-08-27,2023-09-07,741,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,0.6842105263157895,0.0,0.6842105263157895,0.6842105263157895,10.0,39.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,41.166666666666664,0,0,0,0,0,0,0,0,1,0,HIGH
617,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,34,2021-05-26,2024-01-24,973,0.9705882352941176,0.9411764705882353,0.8529411764705882,0.7941176470588235,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,17.5,28.61764705882353,1,0,0,0,0,0,0,0,0,1,0,0,1,0,29.484848484848484,0,0,0,0,0,0,0,0,1,0,HIGH
618,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,4,2022-04-05,2023-07-14,465,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,116.25,1,0,0,0,0,0,0,0,0,1,0,0,1,1,155.0,0,0,0,0,0,0,0,0,0,1,HIGH
619,1,0,0,0,0,1,3.0,0,0,0,0,1,0,Unknown,CA,11,2022-02-07,2023-06-20,498,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,45.27272727272727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49.8,0,0,0,0,0,0,0,0,1,0,HIGH
620,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Unknown,CA,1,2023-11-09,2023-11-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH
638,1,0,0,0,0,0,4.0,0,0,0,0,1,0,Unknown,CA,2,2022-10-11,2022-10-18,7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,0,0,0,0,0,0,0,0,1,0,HIGH
652,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Unknown,CA,57,2021-11-04,2024-01-31,818,0.9824561403508771,0.9649122807017544,0.9122807017543859,0.8771929824561403,0.8947368421052632,0.0,0.8947368421052632,0.8947368421052632,29.0,14.350877192982455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.607142857142858,0,0,0,0,0,0,0,0,1,0,HIGH
673,1,0,0,0,0,0,6.0,0,0,0,0,1,0,Unknown,CA,1,2022-03-02,2022-03-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
683,1,0,0,0,0,0,70.0,0,0,0,0,1,0,Unknown,CA,2,2021-08-24,2023-10-26,793,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,396.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,793.0,0,0,0,0,0,0,1,0,0,0,HIGH
712,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Unknown,CA,2,2022-03-17,2022-03-25,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,0,0,0,0,0,0,1,0,0,0,HIGH
731,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Unknown,CA,1,2021-04-27,2021-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
732,1,0,0,0,0,0,11.0,0,0,0,0,1,0,Unknown,CA,1,2023-09-19,2023-09-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH
